HV_top,HV_bot,current_top,current_bot,muon_stream,gamma_stream,muon_CM,gamma_CM,muon_CS,gamma_CS,muon_CM_err,gamma_CM_err,muon_CS_err,gamma_CS_err,efficiency,eff_error,noiseGammaRate,deltaV,current,deltaV_err
6000.0,6000.0,0.0,0.0,0.0,0.0,1.0,1.1515151515151516,1.0,1.105263157894737,0.0,0.06060606060606055,0.0,0.0552631578947369,0.0001976186947285213,0.00021869733917713832,0.2828009831067136,1.0,0.0,
6100.0,6100.0,0.10000000149011612,0.10000000149011612,0.0,0.0,1.0,1.119047619047619,1.0,1.0957446808510638,0.0,0.0714285714285714,0.0,0.06574468085106377,0.00036615355688492384,0.00029787916543771184,0.7805797955137996,0.07500003195091891,0.20000000298023224,0.0037967107187585215
6200.0,6200.0,0.3590909174897454,0.30000001192092896,0.0,0.0,1.0,1.0158227848101267,1.0,1.0342679127725856,0.0,0.015822784810126445,0.0,0.015863004797125546,0.0006350200509755822,0.0003930912992452928,2.5921124167799965,0.24517242934613226,0.6590909294106744,0.012427927917122019
6300.0,6300.0,0.8999999761581421,0.6000000238418579,0.0,0.0,1.0,1.0463847203274215,1.1333333333333333,1.0273794002607561,0.06666666666666665,0.011596180081855367,0.0708333333333333,0.011260767120846449,0.0024409117713654425,0.0007700800688833856,10.267565940745065,0.5400000091970012,1.5,0.027517944520374153
6400.0,6400.0,2.0,1.399999976158142,0.0,0.0,1.0714285714285714,1.1530782029950084,1.0444444444444445,1.0404040404040404,0.04761904761904767,0.01830282861896837,0.04444444444444451,0.01625631313131315,0.006852451049353507,0.001303715485420613,32.98964528700639,1.235294104811031,3.399999976158142,0.06285776476680287
6500.0,6500.0,3.799999952316284,2.700000047683716,0.0,0.0,1.0909090909090908,1.4262505843852267,1.1944444444444444,1.0468737195771531,0.08484848484848495,0.02501168770453499,0.08619702176403199,0.018042278810462387,0.03167053791984662,0.002707020605939873,88.33206677249865,2.3676923183938734,6.5,0.1204299362531469
6600.0,6600.0,6.699999809265137,4.699999809265137,0.000718562874251497,7.221259387637204e-05,1.118790496760259,2.0039482141217517,1.113899613899614,1.0728980526918672,0.0388768898488121,0.05343861904324676,0.03740707658618114,0.02786748188810062,0.0999055287357318,0.004642657634353323,195.64211826968426,4.143420903339244,11.399999618530273,0.2108247523049928
6700.0,6700.0,10.518421122902318,7.5,0.0018827959519887032,0.0,1.1210350584307178,3.0960134392970216,1.1325390915860014,1.093703695974289,0.056761268781302165,0.10389610389610393,0.054580197184867396,0.035510864071209625,0.27179447107460214,0.006831454163720299,367.7948867983806,6.567292260981157,18.018421122902318,0.33400594214334417
6800.0,6800.0,15.37709901533054,11.302290253966818,0.00362844702467344,0.0001718213058419244,1.1788697788697788,4.808842276045891,1.1467278032513548,1.1216276463712933,0.06879606879606892,0.20460076486267287,0.06323036331437182,0.04577410623121336,0.48624757879908437,0.007787709998697918,616.9009376557585,9.771387636088475,26.67938926929736,0.4965743135248599
6900.0,6900.0,20.863358257381062,15.785496260373646,0.003105590062111801,0.00037953064709975333,1.2136929460580912,6.583433754043255,1.1678062678062677,1.1599502894962477,0.07503457814661152,0.36271960423669736,0.06799408642714244,0.06057118065767941,0.6882596371248608,0.007170484090152863,881.4683317384118,13.479485294787743,36.64885451775471,0.6845489233229469
7000.0,7000.0,27.120690102412784,21.019310418490704,0.004398826979472141,0.0015152471746953723,1.2527636689572752,8.18854430379747,1.2208442642499404,1.2133653838721894,0.0941141320585599,0.5860759493670873,0.08530744082491815,0.08104330999687304,0.8187802526790233,0.006034981287573257,1148.395636781299,17.76251135594412,48.140000520903484,0.9015920044533895
7100.0,7100.0,33.70692276587853,26.9130765914917,0.00634765625,0.002898550724637681,1.3422074320576816,9.627004570004155,1.324586776859504,1.2848585805404753,0.15723793677204667,0.9032820938928126,0.13890155400024762,0.11021444961852978,0.8842229888862013,0.005015276290310031,1430.4459551352802,22.446973034881054,60.61999935737023,1.1387046413315314
7200.0,7200.0,40.53834579582501,33.24210558439556,0.007954262987820034,0.006293156192640504,1.4233695652173912,10.930752309722834,1.4068346697212677,1.357447596355089,0.1953804347826087,1.2937087549494048,0.169802606602248,0.1436580173554416,0.920864009845911,0.004273108362542519,1716.0330145079477,27.39709392870762,73.78045138022057,1.3891759932733894
7300.0,7300.0,47.80000017866303,40.01708858828001,0.007054244709316468,0.010892730286526165,1.548345061245765,12.305198434879822,1.5345901363406833,1.4461511505665225,0.2634870992963252,1.7706619819532055,0.22316896257773733,0.18191746626045013,0.9390476867442046,0.0037445740187911215,2057.4547799508027,32.67274402488445,87.81708876694304,1.656149221807743
7400.0,7400.0,55.11987543994596,47.07515519894428,0.009820770930518046,0.02100840336134454,1.662148070907195,13.580645161290322,1.6339397741530741,1.5238820613446247,0.3271637122002087,2.2470196353436194,0.2687189642985335,0.2163422689187544,0.950394663816317,0.0034190234715601613,2392.4044928985904,38.085658487923595,102.19503063889024,1.9299924060526519
7500.0,7500.0,62.72126430204545,54.400574760875486,0.014196762141967622,0.03003003003003003,1.7832057037232638,14.8650610943864,1.7220494594994817,1.6090680580870353,0.3873778716662266,2.847352576589339,0.30732926485227985,0.2586651467275345,0.9561251472705851,0.003255572050391035,2764.5450282818865,43.699017043318776,117.12183906292094,2.2140261357077895
