HV_top,HV_bot,current_top,current_bot,muon_stream,gamma_stream,muon_CM,gamma_CM,muon_CS,gamma_CS,muon_CM_err,gamma_CM_err,muon_CS_err,gamma_CS_err,efficiency,eff_error,noiseGammaRate,deltaV,current,deltaV_err
6100.0,6100.0,1.7000000476837158,1.2999999523162842,0.0,7.23353466671489e-05,1.0,1.067513611615245,1.2142857142857142,1.0860251615096905,0.0,0.0039927404718693715,0.0,0.0040468417264927226,0.0012327133569419058,0.0004922048345137997,11.512267356756423,1.1049999902299223,3.0,0.05610367827994174
6300.0,6300.0,6.199999809265137,4.800000190734863,0.0,0.00010387092306626965,1.0909090909090908,1.5148410514606874,1.1597222222222223,1.075632850241546,0.007575757575757569,0.010655113869211252,0.008109945609945601,0.0075129592333715856,0.017262644986593155,0.0018304945412608098,96.03647979500676,4.058181852741389,11.0,0.20599035461868645
6500.0,6500.0,17.596880500931263,13.549589680137696,0.0003991219317501497,0.00038981288981288983,1.0974212034383954,3.9187364921030756,1.1044386422976502,1.1272485066521858,0.0047755491881567025,0.047049044056525435,0.004785262748256747,0.013373381936202966,0.1970302967635198,0.005620055048699175,430.21902303346263,11.482706178517352,31.14647018106896,0.5829201807070131
6700.0,6700.0,35.91741091501799,28.46805743210607,0.0033851055356431702,0.003326776209210831,1.1697777777777778,8.962598597083563,1.1666666666666667,1.2167357304304902,0.013925925925925897,0.18310679046482647,0.013725490196078605,0.024360348929053366,0.6692839212235708,0.006650140332098096,1083.6583117595283,23.821343764882233,64.38546834712406,1.2085902761814156
6900.0,6900.0,59.51014330526434,49.50837928326153,0.008574277168494517,0.01659919028340081,1.2341973624374716,13.33114069029562,1.4106484893146647,1.3933281088245824,0.042974079126875786,0.4853479853479854,0.0474652954389303,0.048945068926148805,0.8827655916219456,0.0045623088983507715,1846.2825797613968,40.53784635620224,109.01852258852588,2.0550155639390453
7000.0,7000.0,72.5185423071106,61.85841395796176,0.009578926362003592,0.03569508104370983,1.2613386173491854,14.93054150471221,1.582649677081515,1.519438466105941,0.06384852487890802,0.716096054523188,0.07625326571750102,0.06953979003795618,0.9138585654438347,0.003982661591519321,2254.8235828725656,50.07423297258913,134.37695626507235,2.5375546801205893
7100.0,7100.0,86.81016596982752,75.80957805269486,0.013570145679505088,0.05880294889416469,1.3077423552374756,16.23848447734171,1.838971807628524,1.666027201849529,0.10301453047061382,0.9767559507961039,0.13428310662929266,0.0945268229269065,0.9317941456082629,0.0035857128723927436,2688.4417352750406,60.703349019663605,162.61974402252238,3.0753155260931493
7200.0,7200.0,101.24477600553142,90.22656670186058,0.0199203187250996,0.09866401487310303,1.3580861658367611,17.43228414669362,2.0476645942930016,1.8321102791766057,0.14267157393375207,1.2665800365771496,0.19466401725895666,0.12409921167773175,0.9378748820595768,0.003441307762777515,3172.0501937463714,71.56398763906299,191.471342707392,3.624767443489118
7300.0,7300.0,115.85488038330078,105.01888022460938,0.022164536741214057,0.1501523686397636,1.3599394332684405,18.41416507763552,2.268649594401145,1.971821818267888,0.1620160069219121,1.5128302914737155,0.2415034886592462,0.14969802124251608,0.9431803513880102,0.0033081225691207216,3608.1836876063044,82.62830613668501,220.87376060791016,4.184552817752424
7400.0,7400.0,132.46714251926966,121.71814277648926,0.033293460925039875,0.203597979217152,1.383428823270163,19.429895412654034,2.44663905702453,2.0973834769192234,0.1718818862935214,1.7320078699389043,0.2703851607366299,0.1716615296740367,0.93487091928208,0.0035435389215915966,4044.982908229046,95.14902414890851,254.18528529575892,4.818144268968164
