HV_top,HV_bot,current_top,current_bot,muon_stream,gamma_stream,muon_CM,gamma_CM,muon_CS,gamma_CS,muon_CM_err,gamma_CM_err,muon_CS_err,gamma_CS_err,efficiency,eff_error,noiseGammaRate,deltaV,current,deltaV_err
5950.0,5950.0,0.699999988079071,0.4000000059604645,0.0,0.0,1.0,1.058965102286402,2.0,1.0431818181818182,0.0,0.020457280385078214,0.0,0.01977044694436003,0.00030883550298073067,0.0003071309154245816,5.23542086193259,0.38181818682086915,1.0999999940395355,0.019566846037303687
6100.0,6100.0,2.0999999046325684,1.399999976158142,0.0,0.0,1.0606060606060606,1.15649419218585,1.1142857142857143,1.0378013148283418,0.0,0.0171066525871173,0.0,0.015127210095572385,0.006362203513627801,0.0014059782437108692,32.37385786333982,1.2599999637419748,3.4999998807907104,0.06420853434969574
6250.0,6250.0,5.400000095367432,3.700000047683716,0.0006077180188392585,0.0,1.0979591836734695,1.6636412172984516,1.141263940520446,1.0699156427654501,0.04081632653061229,0.039585081229501995,0.04090551758137795,0.024866159983667036,0.06482481453209422,0.00429324024636464,134.61219032629145,3.293406640561799,9.100000143051147,0.16768836208051607
6400.0,6400.0,10.734482699427112,7.750574714836033,0.0009861932938856016,7.499625018749062e-05,1.1260210035005835,3.0108932461873636,1.1564766839378238,1.1072787693627058,0.06651108518086346,0.10844831759864437,0.06450016730377284,0.0384961111806994,0.27138043007894885,0.008066299236077672,358.5140996010671,6.7512700905056855,18.485057414263146,0.3432491640589863
6550.0,6550.0,18.159615993499756,13.806410398238745,0.0025404890441409972,0.0005998500374906273,1.1778487752928648,5.2743407452226085,1.1591320072332731,1.1607269181500106,0.07880724174653886,0.2817022134825802,0.07269132926717137,0.05885111841681523,0.5916686873085545,0.008770243817658665,702.6095118297651,11.764948884808724,31.966026391738502,0.5974125589709458
6700.0,6700.0,26.845298604068592,21.433333079020183,0.005329153605015674,0.0014784151389710231,1.2640405616224648,7.345647810897198,1.2125887071891392,1.246981916799061,0.10608424336973488,0.5967442206199358,0.09388674305591982,0.09369082376122262,0.8050865862719323,0.007032457614062312,1055.4160324817772,17.87698428226053,48.278631683088776,0.9068761541629883
6850.0,6850.0,36.53124979138374,30.516406312584877,0.008330556481172943,0.004527618472683369,1.4453125,9.145690834473324,1.3631917631917632,1.3653096668577933,0.18712797619047628,1.0780513755889949,0.15626377777699552,0.143966263450223,0.901722057694417,0.00545692406790223,1440.8947533007167,24.94052424230851,67.04765610396862,1.2642512244627804
7000.0,7000.0,47.5892849785941,41.13952313377744,0.010369410239792612,0.01466261034362376,1.6069204152249135,10.991221393413507,1.5150732127476314,1.4950785765729164,0.313840830449827,1.7121327447100025,0.24755384686760973,0.20150370988894029,0.9454663287153439,0.004108855658233109,1896.3339931174928,33.09748882811544,88.72880811237154,1.6769620412770385
7150.0,7150.0,61.392995438138065,54.51618342007992,0.015651015651015652,0.029183266932270916,1.7776203966005666,12.927259632697155,1.6474103585657371,1.6117719156522465,0.4270538243626063,2.4537784865476624,0.3191096839753098,0.25713031989048707,0.9546514195970651,0.00382694344917514,2403.7447718831627,43.31294336818144,115.90917885821798,2.193907899760063
7300.0,7300.0,84.07561137099138,76.14590475087061,0.021076523994811934,0.050179390073749254,1.9140160782943028,15.336722330506243,1.7635135135135136,1.6645840274509938,0.5354771059070256,3.030553653268713,0.38551693817104793,0.2746521155352921,0.946852109920436,0.004082747609427226,2941.4588923778615,59.935896719971566,160.221516121862,3.0353606080305733
