HV_top,HV_bot,current_top,current_bot,muon_stream,gamma_stream,muon_CM,gamma_CM,muon_CS,gamma_CS,muon_CM_err,gamma_CM_err,muon_CS_err,gamma_CS_err,efficiency,eff_error,noiseGammaRate,deltaV,current,deltaV_err
5950.0,5950.0,0.10000000149011612,0.0,0.0,0.0,1.0,1.0305343511450382,1.75,1.137037037037037,0.0,0.007633587786259444,0.0,0.008360566448801787,0.001036332580953166,0.0005740124765861092,1.508794389969442,6.666666122881192e-08,0.10000000149011612,3.896943720673961e-09
6100.0,6100.0,0.6000000238418579,0.4000000059604645,0.0,4.984796371068242e-05,1.0740740740740742,1.060716454159077,1.1379310344827587,1.0543789353176876,0.0,0.006071645415907767,0.0,0.006001018413874348,0.006722297726482009,0.001421374379076204,9.150243783954258,0.3600000132073632,1.0000000298023224,0.01834529676025945
6250.0,6250.0,1.7000000476837158,1.2000000476837158,0.001264622194119507,0.0,1.0295566502463054,1.180325093125635,1.1196172248803828,1.0992683976473963,0.0,0.00948188283101925,0.0,0.008760357231856197,0.05895203514090696,0.0041906411010126775,37.81755573787557,1.05517245049216,2.9000000953674316,0.05367976304532412
6400.0,6400.0,3.5,2.5,0.0016281341582546401,9.878006618264434e-05,1.0595533498759304,1.5148879223820675,1.1159250585480094,1.15625,0.00496277915632759,0.024422883907661452,0.005202447825398693,0.01834519669637036,0.2541971839839719,0.00786341690282718,103.07998384584752,2.1874999986805554,6.0,0.11124884035201725
6550.0,6550.0,6.082911313334598,4.50506328631051,0.00684931506849315,0.0008492781136034371,1.0798018712162907,2.032227784730914,1.1681957186544343,1.2418475750577367,0.015410016510731817,0.043429286608259954,0.01643692468458502,0.025983364499685413,0.5904487399127004,0.008911515869352554,200.9376992984694,3.8823148130278082,10.587974599645108,0.19725968672168534
6700.0,6700.0,9.118125277757645,7.157499849796295,0.008458035133376708,0.0032378177108628786,1.102089081592432,2.473535204332841,1.3555078683834048,1.4010947997014183,0.05321245565628696,0.08770310192023656,0.062433832218273366,0.04797693354738719,0.8295743850052792,0.006810635228379168,303.7869311684394,6.014790194436102,16.27562512755394,0.3052209867163112
6850.0,6850.0,12.488636320287531,10.267613665624099,0.01860920666013712,0.009714066187366225,1.0994297933000712,2.7868566618566617,1.6875202593192868,1.6552609436689607,0.10833927298645762,0.15981240981240985,0.15137390346210178,0.08977297207190715,0.9323518682843397,0.004580610223210407,423.7080599322969,8.452303850159309,22.75624998591163,0.4285579678090145
7000.0,7000.0,16.257619412740073,13.933809280395508,0.020880913539967374,0.023246532974159434,1.110803324099723,3.02580786264968,2.0698254364089776,1.9525289578778078,0.17139889196675906,0.2428782328175405,0.27668473967659857,0.14508177566272273,0.9617140562665384,0.003502754200098047,549.9080417726334,11.254712579549308,30.19142869313558,0.5703072043052965
7150.0,7150.0,21.35286610597258,18.59745221229116,0.0378234903782349,0.0402018795683954,1.1329787234042554,3.3104110641567424,2.4635367762128326,2.2314610653359637,0.2180851063829785,0.31655781790242,0.39765751112096925,0.1947594447449248,0.9719502950133135,0.0030661060915157137,694.8704657520306,14.910102985008427,39.95031831826374,0.7553891692096597
7300.0,7300.0,30.140119735352293,26.374251565533484,0.054177545691906005,0.07781744941865788,1.1616766467065869,3.839949722425893,2.8153426318981203,2.351582105837425,0.23529411764705888,0.38169058342934914,0.4741928588270161,0.2126132689974094,0.9792989462129217,0.002644872127560534,852.8403527970305,21.098786425330758,56.51437130088578,1.0688695327293827
