HV_top,HV_bot,current_top,current_bot,muon_stream,gamma_stream,muon_CM,gamma_CM,muon_CS,gamma_CS,muon_CM_err,gamma_CM_err,muon_CS_err,gamma_CS_err,efficiency,eff_error,noiseGammaRate,deltaV,current,deltaV_err
6000.0,6000.0,0.0,0.0,0.0,0.0,1.0,1.0263157894736843,1.0,1.435897435897436,0.0,0.05263157894736836,0.0,0.07004377736085043,0.0004134079521221739,0.00031689450199050387,0.357257179440278,1.0,0.0,
6100.0,6100.0,0.0,0.0,0.0,0.0,1.0,1.0701754385964912,1.5,1.1311475409836065,0.0,0.01754385964912286,0.0,0.01824431517715497,0.0009077559570576819,0.0004695211972188778,0.46360981686181313,1.0,0.0,
6200.0,6200.0,0.10000000149011612,0.10000000149011612,0.0,0.0,1.0,1.0319634703196348,1.4,1.1371681415929205,0.19999999999999996,0.0182648401826484,0.23333333333333317,0.01977683724509438,0.0009845563294503426,0.0004897354033032465,1.275835864909407,0.07500003195091891,0.20000000298023224,0.0037967107187585215
6300.0,6300.0,0.4000000059604645,0.30000001192092896,0.0,0.0,1.0,1.0385050962627407,1.125,1.0610687022900764,0.0,0.0022650056625141968,0.0,0.0023091810713604666,0.001238925039470515,0.0005511157300583906,4.788557159084495,0.25714287169867783,0.7000000178813934,0.013061490525067474
6400.0,6400.0,1.0,0.699999988079071,0.0,0.0,1.1,1.0718446601941747,1.2045454545454546,1.048550724637681,0.04999999999999982,0.004660194174757271,0.052371541501976315,0.004539180626137007,0.00763099829702153,0.0013733603299094386,14.621014256949993,0.6176470541356193,1.699999988079071,0.03142888247143751
6500.0,6500.0,1.899999976158142,1.2999999523162842,0.0004689331770222743,0.0,1.0598802395209581,1.2025254181698917,1.2485875706214689,1.0729578617209874,0.0059880239520957446,0.010167267956707304,0.007014536913603653,0.008995725142217914,0.033867077398135055,0.002770445649789688,39.31405398242133,1.1578124685534084,3.1999999284744263,0.05895412281941683
6600.0,6600.0,3.4000000953674316,2.3607843529944326,0.0014855162168853676,0.0,1.0909090909090908,1.4399775407074678,1.0923913043478262,1.1046556967948218,0.0,0.014373947220662542,0.0,0.010917761500250034,0.11670948828017697,0.0050558101106960955,86.8795106443513,2.0899932359284135,5.760784448361864,0.10637357287083192
6700.0,6700.0,5.400000095367432,3.799999952316284,0.0017438963627304435,0.00011066231394898467,1.099647266313933,1.9010229073620515,1.1555733761026463,1.1424403183023872,0.006172839506172867,0.026797291456562622,0.006450569085102442,0.015880270473376035,0.2729731286322359,0.007037615070033437,166.25116356514383,3.345652171976679,9.200000047683716,0.17021786776978456
6800.0,6800.0,7.875728273854672,5.699999809265137,0.0038415366146458585,0.0006153004717303616,1.0975961538461538,2.5205604629911664,1.1528690319754709,1.186012084592145,0.005769230769230749,0.04538531830642745,0.006028073369806375,0.020977659141052873,0.49333464412973954,0.0077617507931561245,267.61048066613426,4.960137242695709,13.57572808311981,0.25216859402554287
6900.0,6900.0,10.809482895094773,8.0,0.008066429418742586,0.0012195121951219512,1.1138129010469435,3.267478635354283,1.2249848392965434,1.250175048395733,0.016210739614995084,0.07489401789919903,0.017573004269645587,0.028013223588501335,0.7033451870881958,0.007064312059667333,388.74792374053914,6.896191427764169,18.809482895094774,0.35040011752961253
7000.0,7000.0,13.937209062798079,10.706201405488244,0.009309162175404213,0.004989901390043959,1.1246024862677075,3.8436946023595575,1.3254498714652956,1.3477790677332655,0.019947961838681527,0.12384620086802345,0.023100793415282928,0.04207072477047369,0.8529079592379207,0.005569806361506659,504.17753388668893,9.082421896077356,24.643410468286323,0.4610928947203371
7100.0,7100.0,17.33082646534855,13.732330759665123,0.010779029887310143,0.00933525468329052,1.1362907536076965,4.296884034693222,1.4746001881467545,1.4864161720069975,0.029663281667557273,0.1901060070671381,0.037515613312924634,0.06297688220172826,0.925459931522102,0.004133239266289131,626.5133676083007,11.492359240398502,31.063157225013676,0.5830750458547325
7200.0,7200.0,20.884137489055764,16.98620684393521,0.01598229653307106,0.016836454584273776,1.150276825731611,4.663365095285857,1.7359614943845978,1.655034278800914,0.05694700764566307,0.27689317953861625,0.08188855269427231,0.09276189183021355,0.9468945602725547,0.0035447186749385014,761.221969165528,14.050926338392559,37.870344332990975,0.7125519003013794
7300.0,7300.0,24.57593606755058,20.46631003191127,0.020221948212083847,0.025955944507980708,1.136327817178881,4.948287406644347,2.0196486361534904,1.850464760437593,0.08563173102180177,0.3704352304918874,0.14153169720250158,0.12888006892175485,0.9575125027173909,0.003199952407196635,904.3464366194689,16.750232405226196,45.04224609946185,0.8491191174432475
7400.0,7400.0,28.349374687671663,24.11562533378601,0.026948288419519302,0.043906927829630606,1.1552346570397112,5.238309664011084,2.2895089285714287,2.0574356939760627,0.1008251676121712,0.4750259785244193,0.1837811519341881,0.17106213689002137,0.9670173571258368,0.002820954000485287,1065.7727477678131,19.546256496320424,52.46500002145767,0.990559330590649
7500.0,7500.0,32.255696405338334,27.8715186300157,0.03732809430255403,0.06138472519628837,1.1768725361366623,5.4346062600443865,2.5457793657882983,2.2572309685414145,0.13429697766097237,0.544577944440193,0.26075230625733026,0.20558627380187788,0.9701679309760869,0.0027172031633716943,1214.6976483083727,22.42782846324265,60.127215035354034,1.1363648027906053
7600.0,7600.0,36.29421977225066,31.860115139470626,0.04703875213258591,0.08685446009389672,1.1873684210526316,5.594113620807666,2.820478723404255,2.4411000992427643,0.15078947368421058,0.6236215681800896,0.3178238561476179,0.2448355592033793,0.9713923688743904,0.002665937192973121,1352.8668215358123,25.449694921759633,68.15433491172129,1.289243061878099
