HV_top,HV_bot,current_top,current_bot,muon_stream,gamma_stream,muon_CM,gamma_CM,muon_CS,gamma_CS,muon_CM_err,gamma_CM_err,muon_CS_err,gamma_CS_err,efficiency,eff_error,noiseGammaRate,deltaV,current,deltaV_err
6000.0,6000.0,0.0,0.0,0.0,0.0,0.0,1.069767441860465,0.0,1.2391304347826086,0.0,0.023255813953488413,0.0,0.02636447733580005,0.0,0.0,0.3112673376562375,1.0,0.0,
6100.0,6100.0,0.0,0.0,0.0,0.0,1.0,1.0731707317073171,2.0,1.6136363636363635,0.0,0.0,0.0,0.0,0.0004487054050705686,0.0003305017177245925,0.48871283161326967,1.0,0.0,
6200.0,6200.0,0.0,0.10000000149011612,0.0,0.0,1.0,1.0170454545454546,1.0,1.094972067039106,0.0,0.011363636363636465,0.0,0.012372565729255491,0.000140006443717722,0.0001847335516577951,0.9711242044550514,6.666666122881192e-08,0.10000000149011612,3.896943720673961e-09
6300.0,6300.0,0.20000000298023224,0.20000000298023224,0.0,0.0,1.0,1.0178926441351888,1.0714285714285714,1.037109375,0.0,0.0,0.0,0.0,0.002930150049050269,0.0008467279888209904,3.1937315078735495,0.15000001640184035,0.4000000059604645,0.00759341903293474
6400.0,6400.0,0.6000000238418579,0.4000000059604645,0.0,0.0,1.0285714285714285,1.0671965317919074,1.2222222222222223,1.0677048070413,0.0,0.005780346820809301,0.0,0.005751945088438015,0.007224873215730414,0.001333437338993502,10.81831496022614,0.3600000132073632,1.0000000298023224,0.01834529676025945
6500.0,6500.0,1.2999999523162842,0.8999999761581421,0.0,0.0,1.0883977900552486,1.1357927786499216,1.1928934010152283,1.0739460953697304,0.0,0.008895866038723055,0.0,0.0083460953697303,0.03825244315079671,0.002925680718211063,27.000158790123045,0.797727248882612,2.1999999284744263,0.04060506466428627
6600.0,6600.0,2.299999952316284,1.5,0.0007286859363614282,0.00011530035743110804,1.109375,1.2882385422418554,1.1338028169014085,1.1049078439777111,0.001953125,0.012009939260077207,0.001992623579791575,0.010205646292181791,0.11778825350733622,0.00502580073514843,59.24142406184106,1.3618420934834343,3.799999952316284,0.06944763030754189
6700.0,6700.0,3.5999999046325684,2.5,0.002651241262954929,5.303632988597189e-05,1.0970614425645593,1.573872340425532,1.1436688311688312,1.1512464175634023,0.005342831700801298,0.02034042553191484,0.005542821475778004,0.014688655445102006,0.2629214870040352,0.006843443283027136,112.52424984791836,2.2131147287448796,6.099999904632568,0.11263959091275537
6800.0,6800.0,5.300000190734863,3.8122221920225354,0.0036514118792599806,0.000528062764031382,1.082171314741036,1.9550400916380297,1.1564657156005522,1.1896391777745228,0.008964143426294813,0.03617793050782758,0.009500859370520365,0.02161424968248049,0.4833242519172158,0.007811014785102855,183.25561199459025,3.3259907658867935,9.112222382757398,0.16911734315016655
6900.0,6900.0,7.302032709121704,5.400000095367432,0.0067064083457526085,0.001344688480502017,1.0971326164874553,2.4007539841206373,1.2299901992812807,1.2581251487033072,0.010035842293906638,0.05791968926715052,0.011149150398147123,0.02963801925437126,0.6930263226031248,0.007293730823310477,262.78435474653656,4.656456716374572,12.702032804489136,0.23660210815266033
7000.0,7000.0,9.394530951976776,7.230468675494194,0.012309920347574221,0.0023293217236980755,1.107267441860465,2.7632946579647086,1.3389341034392228,1.3596562206136418,0.015988372093023173,0.09064539521392323,0.01905832704170729,0.04318471067229468,0.8381442771222561,0.005757787192593798,344.40446209474953,6.128739543024656,16.62499962747097,0.3111288065726235
7100.0,7100.0,11.747058692098665,9.320168142559147,0.01032448377581121,0.006272633212622866,1.1034855444474467,3.044042523816098,1.5014691478942213,1.5046489477503628,0.029451499594703945,0.13454369736297123,0.03903175223478894,0.0636890172475939,0.9179869410200472,0.004324370257777957,430.2483941370523,7.79537072106865,21.067226834657813,0.395495241441619
7200.0,7200.0,14.17500012450748,11.53263901339637,0.018959649975692758,0.012318761582906356,1.1123216601815824,3.2390031874818894,1.7639925373134329,1.6902252679418133,0.052658884565499386,0.20341929875398446,0.07973513361715145,0.09987862910950973,0.9544363875343335,0.003282517046073999,519.5013772272154,9.53851646212507,25.70763913790385,0.4837157780080646
7300.0,7300.0,16.651572461398143,13.934591071410749,0.024125452352231604,0.019278223318938928,1.1177221654749745,3.441117111220204,2.032213845099383,1.888612370414989,0.08554647599591414,0.2680957835597013,0.1444803985798584,0.13650578374714595,0.9675986083743663,0.002784006123913282,622.3571875872537,11.379304860375305,30.58616353280889,0.5768092295632583
7400.0,7400.0,19.21614931236883,16.37701816440369,0.029717323024885237,0.03193580085162136,1.1188650306748467,3.593969144460028,2.3225953849668723,2.105040650406504,0.10531697341513291,0.33146330060776075,0.19981401098483031,0.17774951719623777,0.9736890071103899,0.002525700789440849,727.4905500180109,13.262512804856195,35.59316747677252,0.6720969615688108
7500.0,7500.0,21.859388234833965,18.95414829670602,0.03488372093023256,0.045874292523086085,1.128258064516129,3.6999031945788965,2.6489021043000913,2.3157596371882088,0.13677419354838705,0.38367215230719554,0.2863970043408912,0.21757710064138935,0.9722027882362712,0.0026044701485121264,826.0806444611875,15.227524545498394,40.81353653153998,0.771510470470516
7600.0,7600.0,24.662893139341342,21.652201298647707,0.055201177625122666,0.06505819275532888,1.132010582010582,3.817820781283847,2.9329282542650152,2.511489796304352,0.14920634920634934,0.4465304354104993,0.3415592680994153,0.26298411535205135,0.9812679278008911,0.0021847409770746097,925.4089009720958,17.294769662057316,46.315094437989046,0.8761258323229068
